Menu Item ID,Name,Display Name,Space,Brand Name,Type,Category,Ready for Sale,Combo Item,Number of Pieces,Is this a Promotion,Discounted Product,Promotion Type,Packaging Type,Number of units,Diet,Description,Recipe
1762296085148,Coca-Cola Zero PET 50cl HH (Aux/Paris),Coca-Cola Zero 50cl,Auxerre|space-1762366011612|PFC,Coca-Cola,Beverage,Soft Drink,No,No,1.000,Yes,Coca-Cola Zero PET 50cl (Paris/Aux),Happy-Hour,,,,,ing-1775686134665-4jkz95imh>Ingredient>1774988660249-9u5oj0ni3>1774988660249-9u5oj0ni3>1.000|pkg-1778164734125-3nynnmtm6>Packaging>1775288910887-6hf3gtxl1>1.000
menu-item-1776261524265-27ksu735d,CDP BRUT 75CL,,SFP,,Beverage,Sparkling Wine,Yes,No,1.000,No,,,,,,,
1762288675661,Heineken 50cl (Paris),Heineken 50cl,space-1762366011612|SFP|PFC,Heineken,Beverage,Beer,No,No,1.000,No,,,,,,,ing-1762288619666-x3n51gqcs>Ingredient>ing-market-price-1762288192688>>0.500|pkg-1776351688658-5x8unehpn>Packaging>pkg-1775288910887-6hf3gtxl1>1.000
1762335941891,COMBO Smash frite,,Adidas Arena|Aix Arena,,Combo,Menu,No,No,1.000,No,,,,,,,combo-1762335721566-24crpl9l5>Component>mi-1761530805198>1.000|combo-1762336173352-is9bny2xd>Component>1762336132417>1.000|pkg-1762397165723-qkszsgsdj>Ingredient>pkg-market-price-1762389575382>>1.000|pkg-1762504571670-780rpff3t>Ingredient>pkg-market-price-1762390703120>>1.000
1762336132417,Frites (Aix),Frites,space-1762366011612|Aix Arena,EIF,Food,Sides,No,Yes,1.000,No,,,,,Vegetarian,,ing-1775243954876-zdav9brzj>Ingredient>1775202848720-131h8ujkn>1775202848720-131h8ujkn>0.250|ing-1775243968241-ujf96ef4c>Ingredient>1775222925626-33-boz1hww1o>1775222925626-33-boz1hww1o>0.010|pkg-1775243984842-1vbmqiydg>Packaging>pkg-1775227685860-ueadp9b8g>1.000|ing-1775243994009-nwpds7nl0>Ingredient>1775222924995-0-y8ujycsth>1775222924995-0-y8ujycsth>1.000
menu-item-1763855044930-7crf8l593,Chips Lay's BBQ (Paris),Chips BBQ,space-1762366011612|Adidas Arena|SFP|PFC,Lay's,Food,Snack salé,Yes,No,1.000,No,,,,1.000,,,ing-1776682379648-9pc0z4gan>Ingredient>1776436149124-tnnpbdamt>1776436149124-tnnpbdamt>1.000
menu-1779456727300-d9k1808l1,Coca-Cola BIB 33cl (Aux/Paris),Coca-Cola 33cl,Adidas Arena,Coca-Cola,Beverage,Soft Drink,No,No,364.000,No,,,,,,,comp-1779456727300-1uokr3mv0>Ingredient>1767782927838-q8odp5g07>1767782927838-q8odp5g07>19.000|comp-1779456727300-trsbwk2ef>Packaging>1775288910887-6hf3gtxl1>364.000
menu-1779456957236-xgpumwojd,Coca-Cola BIB 33cl HH,Coca-Cola 33cl,Adidas Arena,Coca-Cola,Beverage,Soft Drink,No,No,364.000,Yes,Coca-Cola BIB 33cl (Aux/Paris),Happy-Hour,,,,,comp-1779456957236-vwkkom31l>Ingredient>1767782927838-q8odp5g07>1767782927838-q8odp5g07>19.000|comp-1779456957236-ceqfldz43>Packaging>1775288910887-6hf3gtxl1>364.000
menu-1779457042829-d0v5msn3o,Coca-Cola Zero BIB 33cl,Coca-Cola Zero 33cl,Adidas Arena,Coca-Cola,Beverage,Soft Drink,No,No,96.000,No,,,,,,,comp-1779457042829-tvm0oea36>Ingredient>1767783015821-wzhro2bfn>1767783015821-wzhro2bfn>5.000|comp-1779457042829-v3x7d7v3o>Packaging>1775288910887-6hf3gtxl1>96.000
menu-1779457150824-nveo8tf6u,Coca-Cola Cherry BIB 33cl,Coca-Cola Cherry 33cl,Adidas Arena,Coca-Cola,Beverage,Soft Drink,No,No,102.000,No,,,,,,,comp-1779457150824-ionkg9flu>Ingredient>1767784371922-3wbsz0j1f>1767784371922-3wbsz0j1f>5.000|comp-1779457150824-qerfjn65m>Packaging>1775288910887-6hf3gtxl1>102.000
menu-1776774484995-hqiqeghuy,Fuze Tea BIB 50cl (Aux/Paris),Fuze Tea 50cl,Adidas Arena,Fuze Tea,Beverage,Soft Drink,No,No,64.000,No,,,,,,,ing-1776774549225-8n5kknhqm>Ingredient>1767783086137-lw9pzuota>1767783086137-lw9pzuota>5.000|pkg-1778164093873-gg9n485ha>Packaging>1775288910887-6hf3gtxl1>64.000
menu-item-1763837729683-bgjzy6v4o,Soupe (Aux),Soupe,Auxerre,EIF,Food,Veggie Main,No,No,10.000,No,,,,,,,ing-1775515368100-2r5ve4wcv>Ingredient>1777499989828-wblk1w8it>1777499989828-wblk1w8it>3.000
menu-item-1764023815183-c6b11abp9,Eau plate - Waterco,Eau plate,Adidas Arena,Waterco,Beverage,Water,Yes,No,1.000,No,,,,1.000,,,ing-1767790031936-ku9h2f900>Ingredient>1767789897692-zi8db8v65>1767789897692-zi8db8v65>1.000
menu-item-1764024595897-qgbnl7ymj,Cuba Libre,,Adidas Arena,,Beverage,Mixology,No,No,364.000,No,,,,,,,ing-1779292004138-ogvop9s7i>Ingredient>1767781204943-aqotzzwp2>1767781204943-aqotzzwp2>14.560|ing-1779292032378-un565dm23>Ingredient>1767782927838-q8odp5g07>1767782927838-q8odp5g07>19.000|ing-1779292049794-0k89xti01>Ingredient>1776685942353-a6unaug58>1776685942353-a6unaug58>1.000|ing-1779293214770-t8ucunv78>Ingredient>1775288849620-3y46xd89x>1775288849620-3y46xd89x>1.000|ing-1779444045419-pld4zgifr>Ingredient>1779440293162-bw48y9rfm>1779440293162-bw48y9rfm>1.000
menu-item-1781518068662-scr5qwdrl,BEEF BACON FRITES,,SFP,,Food,Burger,Yes,No,1.000,No,,,,,,,
menu-item-1781517068854-5o36y5w26,BEEF BACON,,SFP,,Food,Burger,Yes,No,1.000,No,,,,,,,
menu-item-1764024574338-gii0usg0z,Planteur,,Adidas Arena,,Beverage,Mixology,No,No,16.000,No,,,,,,,ing-1779372699102-sp34l3s6y>Ingredient>1767783709911-ma5w2zmwv>1767783709911-ma5w2zmwv>0.750|ing-1779372755053-sab0g2gzz>Ingredient>1767780134365-ujvzbqgbn>1767780134365-ujvzbqgbn>1.000|ing-1779372771358-bor23f0o8>Ingredient>1767780218939-f7onv8oj4>1767780218939-f7onv8oj4>1.000|ing-1779372781047-bxv44mf82>Ingredient>1767780316118-yo0ei8d4v>1767780316118-yo0ei8d4v>1.000|ing-1779372815888-pcku31chj>Ingredient>1776685942353-a6unaug58>1776685942353-a6unaug58>0.250|ing-1779372856802-2z84ohg1a>Ingredient>mp-1761526392482-1>mp-1761526392482-1>0.050|ing-1779372963596-3getee2ym>Ingredient>1775288849620-3y46xd89x>1775288849620-3y46xd89x>16.000|ing-1779444427090-01jbg0nlo>Ingredient>1779440293162-bw48y9rfm>1779440293162-bw48y9rfm>16.000
menu-item-1781518127914-d5eqdi08m,JAMBON,,SFP,,Food,Pizza,Yes,No,1.000,No,,,,,,,
menu-item-1764024595906-mu83q74tm,Hennessy Ginger,,Adidas Arena,,Beverage,Mixology,No,No,1.000,No,,,,,,,ing-1779287593208-l5hpqez1b>Ingredient>1779285420432-5yb37rjjo>1779285420432-5yb37rjjo>0.040|ing-1779287688138-f17vpseet>Ingredient>1767784899867-k9hncmk7z>1767784899867-k9hncmk7z>0.140|ing-1779287733555-4ffeewzhk>Ingredient>1776685942353-a6unaug58>1776685942353-a6unaug58>0.020|ing-1779287851990-qej4nvdhn>Ingredient>1775288910887-6hf3gtxl1>1775288910887-6hf3gtxl1>1.000|ing-1779444095929-tw51gmv9d>Ingredient>1779440293162-bw48y9rfm>1779440293162-bw48y9rfm>1.000
menu-item-1764024574334-yqtv7xz4k,Focaccia Fromage,Focaccia Fromage,Adidas Arena,EIF,Food,Veggie Main,No,No,1.000,No,,,,,,,pkg-1777103125838-tthc9u8fe>Packaging>pkg-1775227685860-ueadp9b8g>1.000
menu-item-1763837745049-nqvyypk6i,Yakitori Boeuf Fromage,Yakitori bœuf fromage,Auxerre,Yakitori Boeuf Fromage,Food,Autre food chaude,Yes,No,1.000,No,,,,1.000,,,ing-1775669840265-9kbhy0g69>Ingredient>1775669413028-zunwn77l7>1775669413028-zunwn77l7>4.000|pkg-1775669856891-pymjfxesj>Packaging>pkg-1775227685860-ueadp9b8g>1.000
menu-1779457281602-5yu43vqpc,Fuze Tea BIB 33cl (Aux/Paris),Fuze tea 33cl,Adidas Arena,Fuze Tea,Beverage,Soft Drink,No,No,96.000,No,,,,,,,comp-1779457281602-mui3ujcnt>Ingredient>1767783086137-lw9pzuota>1767783086137-lw9pzuota>5.000|comp-1779457281602-u954mlxjz>Packaging>1775288910887-6hf3gtxl1>96.000
menu-1777203916968-un4tizcdh,Chips Lay's nature (Aix),Chips Nature,space-1762366011612|Aix Arena,Lay's,Food,Snack salé,Yes,No,1.000,No,,,,1.000,,,comp-1777203916968-eagscmyed>Ingredient>1775201469512-4pzpwzzoq>1775201469512-4pzpwzzoq>1.000
menu-item-1781518154108-cydlvks7c,THE BIG BROTHER,,SFP,,Food,Pizza,Yes,No,1.000,No,,,,,,,
menu-1777203997103-tfz0d1vrx,Chips Lay's nature (Nantes),Chips Nature,space-1762366011612|La Beaujoire Nantes,Lay's,Food,Snack salé,Yes,No,1.000,No,,,,1.000,,,comp-1777203997103-ws89xvuq6>Ingredient>1775201469512-4pzpwzzoq>1775201469512-4pzpwzzoq>1.000
menu-1777204001221-gvdkgyfvp,Chips Lay's nature (LM),Chips Nature,space-1762366011612|Le Mans FC,Lay's,Food,Snack salé,Yes,No,1.000,No,,,,1.000,,,comp-1777204001221-5s0sjo5eo>Ingredient>1775201469512-4pzpwzzoq>1775201469512-4pzpwzzoq>1.000
menu-1779457368248-c9g4ei0y2,Sprite BIB 33cl (Paris/Aux),Sprite 33cl,Adidas Arena,Sprite,Beverage,Soft Drink,No,No,96.000,No,,,,,,,comp-1779457368248-ij2fdxx13>Packaging>pkg-1775288910887-6hf3gtxl1>96.000|comp-1779457368248-jug1wua68>Ingredient>1775290109618-dhqnuoddp>1775290109618-dhqnuoddp>5.000
menu-item-1763858180004-1opaia31b,Tsing Tao 50cl,Tsing Tao 50cl,Auxerre,Tsing Tao,Beverage,Beer,No,No,1.000,No,,,,,,,ing-1774991260814-olarla017>Ingredient>1767788170271-xtjpi2k12>1767788170271-xtjpi2k12>0.500|pkg-1778163832355-k0qmn76jv>Packaging>1775288910887-6hf3gtxl1>1.000
menu-item-1773680695341-76jjvreil,Crêpe Confiture de Fraise (Aux),Crêpe confiture de fraise,Auxerre,,Food,Snack sucré,No,No,100.000,No,,,,,,,ing-1775514967616-l9wtwnwiy>Ingredient>1775222926159-62-hkoxm74c7>1775222926159-62-hkoxm74c7>5.000|ing-1775515136099-x4o58uhng>Ingredient>1763781585716-24-ur9xfbwom>1763781585716-24-ur9xfbwom>2.500|ing-1775665479390-nb2po765a>Ingredient>1775664548855-vrgpgzfin>1775664548855-vrgpgzfin>1.200|ing-1775665531773-xmyxral6v>Ingredient>1775201786724-wgy8hfrph>1775201786724-wgy8hfrph>5.000
menu-item-1766422147524-rvlgiydql,Tsing Tao 50cl X4 HH,Tsing Tao 50cl,Auxerre,Tsing Tao,Beverage,Beer,No,No,1.000,Yes,Tsing Tao 50cl,Pack x4,,,,,ing-1774980355986-3z57lt0tq>Ingredient>1767788170271-xtjpi2k12>1767788170271-xtjpi2k12>2.000|pkg-1778163897023-k1ii57r79>Packaging>1775288910887-6hf3gtxl1>4.000
menu-item-1781518184941-fgfzqb2i6,BOUTEILLE EAU,,SFP,,Beverage,Water,Yes,No,1.000,No,,,,,,,
menu-1777204004788-y3mfaz1i0,Chips Lay's nature (Aux),Chips Nature,space-1762366011612|Auxerre,Lay's,Food,Snack salé,Yes,No,1.000,No,,,,1.000,,,comp-1777204001221-5s0sjo5eo>Ingredient>1775201469512-4pzpwzzoq>1775201469512-4pzpwzzoq>1.000
menu-item-1771330944211-jwnylmpw2,Muffins pépites chocolat noir,,Adidas Arena|Auxerre|Aix Arena|La Beaujoire Nantes|Le Mans FC|PFC|SFP,La compagnie des desserts,Food,Snack sucré,No,No,1.000,No,,,,,,,ing-1775668270650-16yh5ob4t>Ingredient>1775668123802-catbqleti>1775668123802-catbqleti>1.000
menu-item-1764015174160-glcvgn5nq,Eau gazeuse - Waterco TEST,Eau gazeuse,space-1762366011612|Adidas Arena,Waterco,Beverage,Water,Yes,No,1.000,No,,,,1.000,,,ing-1775637835216-53r6vi3ls>Ingredient>1767789974715-iyek92a7s>1767789974715-iyek92a7s>1.000
menu-item-1776284012974-93k8eysa9,Bière 50cl (LM),Bière 50cl,Le Mans FC,,Beverage,Beer,Yes,No,1.000,No,,,,,,,pkg-1777045719059-lfxse7pxl>Packaging>pkg-1775288910887-6hf3gtxl1>1.000
menu-item-1781518210542-nczfilos0,CHORIZO,,SFP,,Food,Pizza,Yes,No,1.000,No,,,,,,,
menu-item-1764024574334-ycy51mahn,Ecocup PBB,,Adidas Arena,,Glasses,Ecocup,Yes,No,1.000,No,,,,,,,
menu-item-1781518237615-n9p4xwoe9,MARGARITA,,SFP,,Food,Pizza,Yes,No,1.000,No,,,,,,,
menu-item-1781518264017-cdcz4zrmo,VEGGY,,SFP,,Food,Burger,Yes,No,1.000,No,,,,,,,
menu-1776769127909-zpxz64ym5,Coca-Cola CAN 33cl (LM),Coca-Cola 33cl,Le Mans FC,Coca-Cola,Beverage,Soft Drink,No,No,1.000,No,,,,,,,comp-1776769127909-js0lledy1>Ingredient>1774986010321-9b4f7flo7>1774986010321-9b4f7flo7>1.000|pkg-1778164268289-mn8nbgu06>Packaging>1775288910887-6hf3gtxl1>1.000
menu-item-1781518288777-4w9qmasjz,VEGGY FRITES,,SFP,,Food,Veggie Main,Yes,No,1.000,No,,,,,,,
menu-1776769237139-l44v5z60p,Coca-Cola CAN 33cl HH (LM),Coca-Cola 33cl,Le Mans FC,Coca-Cola,Beverage,Soft Drink,No,No,1.000,Yes,Coca-Cola CAN 33cl (Aux/Paris),Happy-Hour,,,,,comp-1776769237139-93vknwkm1>Ingredient>1774986010321-9b4f7flo7>1774986010321-9b4f7flo7>1.000|pkg-1778164301890-iv6vu9rrm>Packaging>1775288910887-6hf3gtxl1>1.000
menu-item-1781518325174-534esizr8,WRAP + FRITES,,SFP,,Food,Wrap,Yes,No,1.000,No,,,,,,,
menu-1776769392302-psm7cbn1y,Coca-Cola Cherry CAN 33cl (Aix),Coca-Cola Cherry 33cl,Aix Arena,Coca-Cola,Beverage,Soft Drink,No,No,1.000,No,,,,,,,comp-1776769392302-ssy875t3u>Ingredient>1774987340963-9uit3bt4d>1774987340963-9uit3bt4d>1.000|pkg-1778164347523-hx3ki7jto>Packaging>1775288910887-6hf3gtxl1>1.000
menu-item-1766422448337-wf6rpa4mc,TICKET EMPANADAS X6,,space-1762366011612|PFC,,Ticket/Bracelets,Tickets,Yes,No,1.000,No,,,,,,,
menu-item-1763837547216-fm0ldok2k,Sandwich Américain avec Frites,Sandwich américain,Auxerre,EIF,Food,Sandwich,No,No,1.000,No,,,,,,,ing-1775243320011-w3z3upubn>Ingredient>1775222925418-29-pf41xtbqa>1775222925418-29-pf41xtbqa>0.030|ing-1775243342594-o3wmum8t3>Ingredient>1775202848720-131h8ujkn>1775202848720-131h8ujkn>0.100|ing-1775686382952-9s3kf27ez>Ingredient>1775222925626-34-vymwvlndb>1775222925626-34-vymwvlndb>0.120|ing-1775737500023-fdhtkelmr>Ingredient>1775222925238-16-pb5qbv0nr>1775222925238-16-pb5qbv0nr>1.000|comp-1778099499856-39epm5slh>Component>1775238763953>0.020|comp-1778099537005-xeg0fsaxy>Component>1775240148279>0.010|ing-1778099780024-8yq5bzw34>Ingredient>1777470985174-gw8m67mhn>1777470985174-gw8m67mhn>1.000|pkg-1778164773807-gm7coeb52>Packaging>1775227685860-ueadp9b8g>1.000
menu-item-1766422467571-ajps9ug55,TICKET EMPANADAS X3,,space-1762366011612|PFC,,Ticket/Bracelets,Tickets,Yes,No,1.000,No,,,,,,,
menu-item-1764209764259-e0hpy0k8t,TICKET BAVETTE,,space-1762366011612|PFC,,Ticket/Bracelets,Tickets,Yes,No,1.000,No,,,,,,,
menu-1776769456218-4da0sgjm1,Coca-Cola Cherry CAN 33cl HH (Aix),Coca-Cola Cherry 33cl,Aix Arena,Coca-Cola,Beverage,Soft Drink,No,No,1.000,Yes,Coca-Cola Cherry CAN 33cl (Aux/Paris),Happy-Hour,,,,,comp-1776769456218-zppb79e3b>Ingredient>1774987340963-9uit3bt4d>1774987340963-9uit3bt4d>1.000|pkg-1778164383473-u9lht2dag>Packaging>1775288910887-6hf3gtxl1>1.000
menu-1776769588974-11k8yxb8p,Coca-Cola Zero CAN 33cl (LM),Coca-Cola Zero 33cl,Le Mans FC,Coca-Cola,Beverage,Soft Drink,No,No,1.000,No,,,,,,,comp-1776769588974-zg093cmdn>Ingredient>1774988511268-kckagmxf4>1774988511268-kckagmxf4>1.000|pkg-1778164597690-k9h6oa1mi>Packaging>1775288910887-6hf3gtxl1>1.000
menu-item-1764024562528-7mnfj1gp7,Limonade,Limonade,Adidas Arena,,Beverage,Soft Drink,No,No,1.000,No,,,,,,,pkg-1777546835336-rhaxh07ug>Packaging>pkg-1775288910887-6hf3gtxl1>1.000
menu-1776769654223-1afv4nufo,Coca-Cola Zero CAN 33cl (Aix),Coca-Cola Zero 33cl,Aix Arena,Coca-Cola,Beverage,Soft Drink,No,No,1.000,No,,,,,,,comp-1776769654223-ou39cc0nn>Ingredient>1774988511268-kckagmxf4>1774988511268-kckagmxf4>1.000|pkg-1778164561774-1dteznlf1>Packaging>1775288910887-6hf3gtxl1>1.000
menu-1776769735077-w545049r5,Coca-Cola Zero CAN 33cl HH (LM),Coca-Cola Zero 33cl,Le Mans FC,Coca-Cola,Beverage,Soft Drink,No,No,1.000,Yes,Coca-Cola Zero CAN 33cl (Aux/Paris),Happy-Hour,,,,,comp-1776769735078-l91fzz4lr>Ingredient>1774988511268-kckagmxf4>1774988511268-kckagmxf4>1.000|pkg-1778164640590-upgajhx41>Packaging>1775288910887-6hf3gtxl1>1.000
menu-item-1781517006897-p8tu77r9b,BEEF,,SFP,,Food,Burger,Yes,No,1.000,No,,,,,,,
menu-item-1770925644800-muat9rxag,Combo Burger tenders + frites + coca,,Adidas Arena,,Combo,Burger,Yes,No,1.000,No,,,,,,,
menu-item-1764024024418-pkgu7njz7,Menu Hot-Dog GP Premium,,Adidas Arena,,Combo,Menu,Yes,No,1.000,No,,,,,,,
menu-1776770885908-4wlx8i7zz,Coca-Cola PET 50cl (LM),Coca-Cola 50cl,Le Mans FC,Coca-Cola,Beverage,Soft Drink,No,No,1.000,No,,,,,,,comp-1776770885908-y9bogu0eb>Ingredient>1774986781220-huc0fiu0i>1774986781220-huc0fiu0i>1.000|pkg-1778164451124-d8hbl37yy>Packaging>1775288910887-6hf3gtxl1>1.000
menu-1776771112928-uk0erh83r,Coca-Cola Zero PET 50cl (LM),Coca-Cola Zero 50cl,space-1762366011612|Le Mans FC,Coca-Cola,Beverage,Soft Drink,No,Yes,1.000,No,,,,,,,comp-1776771112928-rz85i70kq>Ingredient>1774988660249-9u5oj0ni3>1774988660249-9u5oj0ni3>1.000|pkg-1778164672074-trhm7jtj1>Packaging>1775288910887-6hf3gtxl1>1.000
menu-1776771159080-gaa5l3c6p,Coca-Cola Zero PET 50cl (Aix),Coca-Cola Zero 50cl,space-1762366011612|Aix Arena,Coca-Cola,Beverage,Soft Drink,No,Yes,1.000,No,,,,,,,comp-1776771159080-e3ut3guyu>Ingredient>1774988660249-9u5oj0ni3>1774988660249-9u5oj0ni3>1.000|pkg-1778164654840-j6k73nxmf>Packaging>1775288910887-6hf3gtxl1>1.000
menu-1776771193799-7pvd7sdsz,Coca-Cola Zero PET 50cl (Nantes),Coca-Cola Zero 50cl,space-1762366011612|La Beaujoire Nantes,Coca-Cola,Beverage,Soft Drink,No,Yes,1.000,No,,,,,,,comp-1776771193799-nsjldmxr2>Ingredient>1774988660249-9u5oj0ni3>1774988660249-9u5oj0ni3>1.000|pkg-1778164690224-1vk6ej7dl>Packaging>1775288910887-6hf3gtxl1>1.000
menu-item-1781523401838-yt1al2dxq,Frites de patate douce,,Adidas Arena,,Food,Sides,Yes,No,1.000,No,,,,,,,
menu-item-1781518975488-kwwbt6tho,Marguerite Blonde 5,,SFP,,Beverage,Beer,Yes,No,1.000,No,,,,,,,
menu-item-1781523423979-7b33gzu3f,"Sandwich ""Edgar Yves""",,Adidas Arena,,Food,Sandwich,Yes,No,1.000,No,,,,,,,
menu-item-1781523441544-ti28y7tml,"Sandwich ""Edgar Yves"" Veggie",,Adidas Arena,,Food,Veggie Main,Yes,No,1.000,No,,,,,,,
menu-item-1781523614465-mlxvs65lx,Yovo Doko (Puff Puff),,Adidas Arena,,Food,Sweet,Yes,No,1.000,No,,,,,,,
menu-1777551306496-by1odsoh2,Café Grain (Paris),Café,space-1762366011612|Adidas Arena|PFC|SFP,,Beverage,Tea/Coffee,No,No,130.000,No,,,,,,,comp-1777551306496-s9wtgzfv5>Ingredient>1775201096203-g45345uj1>1775201096203-g45345uj1>1.000|comp-1777551306496-8mwqg956h>Ingredient>1775201001987-g49fcyc1l>1775201001987-g49fcyc1l>1.000
menu-1777289236712-1w3f40bzx,Café Grain (Nantes),Café,space-1762366011612|La Beaujoire Nantes,,Beverage,Tea/Coffee,No,No,130.000,No,,,,,,,comp-1777289236712-swp1ryi79>Ingredient>1775201096203-g45345uj1>1775201096203-g45345uj1>1.000|comp-1777289236712-ml2tyo1q9>Ingredient>1775201001987-g49fcyc1l>1775201001987-g49fcyc1l>1.000
menu-1777289201167-oqg9ung5t,Café Grain (Aix),Café,space-1762366011612|Aix Arena,,Beverage,Tea/Coffee,No,No,130.000,No,,,,,,,comp-1777289201167-ml9moasso>Ingredient>1775201096203-g45345uj1>1775201096203-g45345uj1>1.000|comp-1777289201167-7bgqq886e>Ingredient>1775201001987-g49fcyc1l>1775201001987-g49fcyc1l>1.000
menu-item-1776287065374-cvj0zuocd,Ecocup DORÉ,,Aix Arena,,Glasses,Ecocup,Yes,No,1.000,No,,,,,,,
menu-item-1768932916931-52vrknrit,Chocolat chaud,Chocolat chaud,La Beaujoire Nantes|Adidas Arena|Aix Arena,,Beverage,Tea/Coffee,No,No,1.000,No,,,,,,,pkg-1777549374419-94af5xomc>Packaging>pkg-1776685074854-ukf931mia>1.000
menu-item-1764023493949-g2bpo2lrl,Burger anniversaire,Burger anniversaire,Adidas Arena,EIF,Food,Burger,No,No,1.000,No,,,,,,,ing-1777049281540-yg11bxseo>Ingredient>1775222925238-17-3l8rxovab>1775222925238-17-3l8rxovab>1.000
menu-1779456120484-pmi40j78b,Minuty M Rosé - Verre (Adidas arena),Vin rosé - Verre,Adidas Arena,Minuty prestige rosé,Beverage,Wine,No,No,1.000,No,,,,,,,comp-1779456120484-jgqnwzrwd>Ingredient>1775289684869-8x5fbs3ok>1775289684869-8x5fbs3ok>0.130|comp-1779456120484-12q1b46w1>Packaging>pkg-1775289048754-ig0fj1fc0>1.000
1767861723319,Chablis - Verre,Vin blanc - Verre,SFP,,Beverage,Wine,No,No,1.000,No,,,,,,,ing-1775636763651-yqokpt7jd>Ingredient>1767861482809-et29ja7h2>1767861482809-et29ja7h2>0.150|pkg-1777042318627-7w4taarvp>Packaging>pkg-1775289048754-ig0fj1fc0>1.000
menu-item-1773765328128-52etk4z13,Minuty blanc - Verre HH (Aix),Vin blanc - Verre,Aix Arena,Minuty Blanc,Beverage,Wine,No,No,1.000,Yes,Minuty blanc - Verre (Aix),Happy-Hour,,,,,ing-1776352348914-4hkzbrpy9>Ingredient>1775289841201-x7s7e2ria>1775289841201-x7s7e2ria>0.150|pkg-1776352359063-k6sj5f9pw>Packaging>pkg-1775289048754-ig0fj1fc0>1.000
menu-item-1764023985988-tzsvwe9fi,Salade de fruits,Salade de fruits,Adidas Arena,EIF,Food,Snack sucré,No,No,1.000,No,,,,,,,pkg-1777133674731-bxhgqzvoa>Packaging>pkg-1775227685860-ueadp9b8g>1.000
menu-item-1763860443173-1pmd8rcv8,Sandwich Rillettes (Aux),Sandwich rillettes,Auxerre,EIF,Food,Sandwich,No,No,1.000,No,,,,,,,ing-1775230453894-fbwswh7ss>Ingredient>1775202381714-1xftmhp11>1775202381714-1xftmhp11>1.000|ing-1775230474678-9mr4gta2k>Ingredient>1775222925418-27-tct3ph95c>1775222925418-27-tct3ph95c>0.070|ing-1775230493745-zvcn91mmg>Ingredient>1775222925418-29-pf41xtbqa>1775222925418-29-pf41xtbqa>0.050|pkg-1775230522962-p5ykrijh5>Packaging>pkg-1775227685860-ueadp9b8g>1.000|ing-1775246732243-1ktr8dsl8>Ingredient>1775201917588-usec69tx5>1775201917588-usec69tx5>0.005
menu-1776773944295-t4v1cfzjf,Frites (Aux),Frites,space-1762366011612|Auxerre,,Food,Sides,No,Yes,1.000,No,,,,,Vegetarian,,comp-1776773944295-2to0f261j>Ingredient>1775202848720-131h8ujkn>1775202848720-131h8ujkn>0.250|comp-1776773944295-ijtzwuw8w>Ingredient>1775222925626-33-boz1hww1o>1775222925626-33-boz1hww1o>0.010|comp-1776773944295-v1gmbemrd>Ingredient>1775222924995-0-y8ujycsth>1775222924995-0-y8ujycsth>1.000|pkg-1778139439908-q392sk567>Packaging>1775227685860-ueadp9b8g>1.000
menu-1777551629935-jb0tvtmsd,Minuty Prestige rouge - Verre (Aix),Vin rouge - verre,Aix Arena,Minuty Prestige rouge,Beverage,Wine,No,No,1.000,No,,,,,,,comp-1777551629936-3v1c0bo4b>Ingredient>1775289453335-jnn6u82ig>1775289453335-jnn6u82ig>0.150|comp-1777551629936-bn3l63ohu>Packaging>pkg-1775289048754-ig0fj1fc0>1.000
menu-1777293719086-gwfl3bnce,Burger frites (Auxerre),Burger frites,Auxerre,EIF,Food,Burger,No,No,1.000,No,,,,,,,comp-1777293714249-c9t4dr0n5>Ingredient>1775222925238-17-3l8rxovab>1775222925238-17-3l8rxovab>1.000|comp-1777293714249-u2mpu4bu2>Ingredient>1775222925418-29-pf41xtbqa>1775222925418-29-pf41xtbqa>0.040|comp-1777293714249-56qjp97db>Component>1775238763953>0.200|comp-1777293714249-o9msbjp4j>Ingredient>1775222925626-34-vymwvlndb>1775222925626-34-vymwvlndb>0.120|comp-1777293714249-sl1frlwm6>Ingredient>1777470985174-gw8m67mhn>1777470985174-gw8m67mhn>1.000|comp-1777293714249-7m9h35kcy>Component>1775240148279>0.010|ing-1777293819751-lbnwn0f9k>Ingredient>1775202848720-131h8ujkn>1775202848720-131h8ujkn>0.300|ing-1777293843859-mlwzzt8f1>Ingredient>1775203402827-no459coel>1775203402827-no459coel>0.050
menu-1776774027915-tde97rbz4,Frites (Paris),Frites,space-1762366011612|SFP|Adidas Arena|PFC,,Food,Sides,No,Yes,1.000,No,,,,,Vegetarian,,ing-1776774081700-r17ydizg9>Ingredient>1776681875775-zsz5gon4d>1776681875775-zsz5gon4d>0.300|ing-1776774111840-oije8ogk3>Ingredient>1776435845026-12fhst9d9>1776435845026-12fhst9d9>0.050|ing-1776774139814-z56w1946k>Ingredient>1776688203388-ewsrq2hpv>1776688203388-ewsrq2hpv>0.005|ing-1779463066127-9o9bsxr7v>Ingredient>1779439261776-toaedgiho>1779439261776-toaedgiho>1.000
1775551135947,Minuty Prestige rouge - Verre (Paris),Vin rouge - verre,PFC,Minuty Prestige rouge,Beverage,Wine,No,No,1.000,No,,,,,,,ing-1775551124048-nyup37ldf>Ingredient>1775289453335-jnn6u82ig>1775289453335-jnn6u82ig>0.150|pkg-1775551133062-cp6efcz21>Packaging>pkg-1775289048754-ig0fj1fc0>1.000
