ID,ID Transaction,Référence de transaction,Date/heure transaction,ID acheteur,Acheteur ID porte-monnaie,Prénom acheteur,Nom acheteur,Activité vendeuse,Type de marchand,ID point de vente,Nom point de vente,Type de point de vente,Sous-type de point de vente,Moyen de paiement,ID vendeur,Prénom vendeur,Nom vendeur,ID article,Article,SKU article,Nature,Famille d'article,Menu,ID Transaction Menu,Monnaie,Prix unitaire HT (promotion incluse),Prix unitaire TTC (promotion incluse),Quantité,Taux de TVA,Total HT (promotion incluse),Montant TVA (promotion incluse),Total TTC (promotion incluse)
7183,3162,A65T10E2O1776173,22/08/26 18:56,0,0,,,BUVETTE,Interne,26,Bar 1,BAR,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,27,Bud 45CL,,BEVERAGE,BIÈRES,,,EUR,5.42 €,6.50 €,2,20.00%,10.83 €,2.17 €,13.00 €
7184,3163,A99T11E2O1776173,22/08/26 18:56,0,0,,,BUVETTE,Interne,24,CONTAINER 3,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,591,Manager,CONT 3,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,1,20.00%,0.83 €,0.17 €,1.00 €
7185,3163,A99T11E2O1776173,22/08/26 18:56,0,0,,,BUVETTE,Interne,24,CONTAINER 3,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,591,Manager,CONT 3,27,Bud 45CL,,BEVERAGE,BIÈRES,,,EUR,5.42 €,6.50 €,1,20.00%,5.42 €,1.08 €,6.50 €
7186,3164,A65T12E2O1776173,22/08/26 18:56,0,0,,,BUVETTE,Interne,26,Bar 1,BAR,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,37,Retour Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,-0.83 €,-1.00 €,2,20.00%,-1.67 €,-0.33 €,-2.00 €
7187,3164,A65T12E2O1776173,22/08/26 18:56,0,0,,,BUVETTE,Interne,26,Bar 1,BAR,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,2,20.00%,1.67 €,0.33 €,2.00 €
7188,3164,A65T12E2O1776173,22/08/26 18:56,0,0,,,BUVETTE,Interne,26,Bar 1,BAR,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,27,Bud 45CL,,BEVERAGE,BIÈRES,,,EUR,5.42 €,6.50 €,2,20.00%,10.83 €,2.17 €,13.00 €
7189,3165,A58T233E2O1776173,22/08/26 18:56,0,0,,,BUVETTE,Interne,9,Porte C,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,585,Manager,Porte C,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,4,20.00%,3.33 €,0.67 €,4.00 €
7190,3165,A58T233E2O1776173,22/08/26 18:56,0,0,,,BUVETTE,Interne,9,Porte C,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,585,Manager,Porte C,27,Bud 45CL,,BEVERAGE,BIÈRES,,,EUR,5.42 €,6.50 €,2,20.00%,10.83 €,2.17 €,13.00 €
7191,3166,A62T365E2O1776173,22/08/26 18:56,0,0,,,BUVETTE,Interne,2,CONTAINER 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,577,Manager,CONT 2,37,Retour Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,-0.83 €,-1.00 €,2,20.00%,-1.67 €,-0.33 €,-2.00 €
7192,3166,A62T365E2O1776173,22/08/26 18:56,0,0,,,BUVETTE,Interne,2,CONTAINER 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,577,Manager,CONT 2,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,2,20.00%,1.67 €,0.33 €,2.00 €
7193,3166,A62T365E2O1776173,22/08/26 18:56,0,0,,,BUVETTE,Interne,2,CONTAINER 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,577,Manager,CONT 2,41,Bud 33CL,,BEVERAGE,BIÈRES,,,EUR,5.42 €,6.50 €,2,20.00%,10.83 €,2.17 €,13.00 €
7194,3167,A103T19E2O1776173,22/08/26 18:56,0,0,,,BUVETTE,Interne,25,Foodtruck 1,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,596,Manager,Foodtruck 1,45,Sandwich + frite,,FOOD,Foodtruck 1,,,EUR,10.00 €,11.00 €,1,10.00%,10.00 €,1.00 €,11.00 €
7195,3168,A31T340E2O1776173,22/08/26 18:57,0,0,,,BUVETTE,Interne,6,111,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,573,Manager,111,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,2,20.00%,1.67 €,0.33 €,2.00 €
7196,3168,A31T340E2O1776173,22/08/26 18:57,0,0,,,BUVETTE,Interne,6,111,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,573,Manager,111,5,Eau,,BEVERAGE,BOISSON,,,EUR,1.90 €,2.00 €,2,5.50%,3.79 €,0.21 €,4.00 €
7197,3169,A66T10E2O1776173,22/08/26 18:57,0,0,,,BUVETTE,Interne,9,Porte C,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,585,Manager,Porte C,4,Fuze Tea,,BEVERAGE,BOISSON,,,EUR,3.64 €,4.00 €,1,10.00%,3.64 €,0.36 €,4.00 €
7198,3169,A66T10E2O1776173,22/08/26 18:57,0,0,,,BUVETTE,Interne,9,Porte C,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,585,Manager,Porte C,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,6,20.00%,5.00 €,1.00 €,6.00 €
7199,3169,A66T10E2O1776173,22/08/26 18:57,0,0,,,BUVETTE,Interne,9,Porte C,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,585,Manager,Porte C,2,Coca Cola,,BEVERAGE,BOISSON,,,EUR,3.18 €,3.50 €,2,10.00%,6.36 €,0.64 €,7.00 €
7200,3170,A48T31E2O1776173,22/08/26 18:57,0,0,,,BUVETTE,Interne,2,CONTAINER 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,577,Manager,CONT 2,32,Coca Cola cherry,,BEVERAGE,BOISSON,,,EUR,3.64 €,4.00 €,1,10.00%,3.64 €,0.36 €,4.00 €
7201,3170,A48T31E2O1776173,22/08/26 18:57,0,0,,,BUVETTE,Interne,2,CONTAINER 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,577,Manager,CONT 2,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,4,20.00%,3.33 €,0.67 €,4.00 €
7202,3170,A48T31E2O1776173,22/08/26 18:57,0,0,,,BUVETTE,Interne,2,CONTAINER 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,577,Manager,CONT 2,41,Bud 33CL,,BEVERAGE,BIÈRES,,,EUR,5.42 €,6.50 €,3,20.00%,16.25 €,3.25 €,19.50 €
7203,3171,A98T23E2O1776173,22/08/26 18:57,0,0,,,BUVETTE,Interne,29,Foodtruck 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,47,Kebab + frites,,FOOD,Foodtruck 1,,,EUR,12.73 €,14.00 €,2,10.00%,25.45 €,2.55 €,28.00 €
7204,3172,A59T180E2O1776173,22/08/26 18:57,0,0,,,BUVETTE,Interne,1,CONTAINER 1,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,2,20.00%,1.67 €,0.33 €,2.00 €
7205,3172,A59T180E2O1776173,22/08/26 18:57,0,0,,,BUVETTE,Interne,1,CONTAINER 1,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,41,Bud 33CL,,BEVERAGE,BIÈRES,,,EUR,5.42 €,6.50 €,1,20.00%,5.42 €,1.08 €,6.50 €
7206,3173,A65T14E2O1776173,22/08/26 18:57,0,0,,,BUVETTE,Interne,26,Bar 1,BAR,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,37,Retour Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,-0.83 €,-1.00 €,2,20.00%,-1.67 €,-0.33 €,-2.00 €
7207,3173,A65T14E2O1776173,22/08/26 18:57,0,0,,,BUVETTE,Interne,26,Bar 1,BAR,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,2,20.00%,1.67 €,0.33 €,2.00 €
7208,3173,A65T14E2O1776173,22/08/26 18:57,0,0,,,BUVETTE,Interne,26,Bar 1,BAR,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,27,Bud 45CL,,BEVERAGE,BIÈRES,,,EUR,5.42 €,6.50 €,2,20.00%,10.83 €,2.17 €,13.00 €
7209,3174,A25T225E2O1776173,22/08/26 18:57,0,0,,,BUVETTE,Interne,6,111,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,573,Manager,111,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,1,20.00%,0.83 €,0.17 €,1.00 €
7210,3174,A25T225E2O1776173,22/08/26 18:57,0,0,,,BUVETTE,Interne,6,111,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,573,Manager,111,2,Coca Cola,,BEVERAGE,BOISSON,,,EUR,3.18 €,3.50 €,1,10.00%,3.18 €,0.32 €,3.50 €
7211,3174,A25T225E2O1776173,22/08/26 18:57,0,0,,,BUVETTE,Interne,6,111,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,573,Manager,111,18,Sandwich Jambon,,FOOD,Snack froid,,,EUR,5.91 €,6.50 €,1,10.00%,5.91 €,0.59 €,6.50 €
7212,3175,A38T17E2O1776173,22/08/26 18:57,0,0,,,BUVETTE,Interne,4,107,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,572,Manager,107,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,1,20.00%,0.83 €,0.17 €,1.00 €
7213,3176,A42T187E2O1776173,22/08/26 18:57,0,0,,,BUVETTE,Interne,7,118,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,578,Corentin,Rabot,5,Eau,,BEVERAGE,BOISSON,,,EUR,1.90 €,2.00 €,1,5.50%,1.90 €,0.10 €,2.00 €
7214,3176,A42T187E2O1776173,22/08/26 18:57,0,0,,,BUVETTE,Interne,7,118,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,578,Corentin,Rabot,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,3,20.00%,2.50 €,0.50 €,3.00 €
7215,3176,A42T187E2O1776173,22/08/26 18:57,0,0,,,BUVETTE,Interne,7,118,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,578,Corentin,Rabot,2,Coca Cola,,BEVERAGE,BOISSON,,,EUR,3.18 €,3.50 €,1,10.00%,3.18 €,0.32 €,3.50 €
7216,3176,A42T187E2O1776173,22/08/26 18:57,0,0,,,BUVETTE,Interne,7,118,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,578,Corentin,Rabot,41,Bud 33CL,,BEVERAGE,BIÈRES,,,EUR,5.42 €,6.50 €,1,20.00%,5.42 €,1.08 €,6.50 €
7217,3176,A42T187E2O1776173,22/08/26 18:57,0,0,,,BUVETTE,Interne,7,118,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,578,Corentin,Rabot,18,Sandwich Jambon,,FOOD,Snack froid,,,EUR,5.91 €,6.50 €,3,10.00%,17.73 €,1.77 €,19.50 €
7218,3177,A62T367E2O1776173,22/08/26 18:57,0,0,,,BUVETTE,Interne,2,CONTAINER 2,FOOD,GENERAL_PUBLIC,Cash,577,Manager,CONT 2,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,1,20.00%,0.83 €,0.17 €,1.00 €
7219,3177,A62T367E2O1776173,22/08/26 18:57,0,0,,,BUVETTE,Interne,2,CONTAINER 2,FOOD,GENERAL_PUBLIC,Cash,577,Manager,CONT 2,32,Coca Cola cherry,,BEVERAGE,BOISSON,,,EUR,3.64 €,4.00 €,1,10.00%,3.64 €,0.36 €,4.00 €
7220,3178,A31T342E2O1776173,22/08/26 18:57,0,0,,,BUVETTE,Interne,6,111,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,573,Manager,111,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,1,20.00%,0.83 €,0.17 €,1.00 €
7221,3178,A31T342E2O1776173,22/08/26 18:57,0,0,,,BUVETTE,Interne,6,111,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,573,Manager,111,5,Eau,,BEVERAGE,BOISSON,,,EUR,1.90 €,2.00 €,1,5.50%,1.90 €,0.10 €,2.00 €
7222,3178,A31T342E2O1776173,22/08/26 18:57,0,0,,,BUVETTE,Interne,6,111,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,573,Manager,111,18,Sandwich Jambon,,FOOD,Snack froid,,,EUR,5.91 €,6.50 €,1,10.00%,5.91 €,0.59 €,6.50 €
7223,3179,A60T109E2O1776173,22/08/26 18:57,0,0,,,BUVETTE,Interne,1,CONTAINER 1,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,576,Manager,CONT 1,9,Burger Pulled Chicken,,FOOD,FOOD Salé,,,EUR,9.09 €,10.00 €,1,10.00%,9.09 €,0.91 €,10.00 €
7224,3180,A103T23E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,25,Foodtruck 1,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,596,Manager,Foodtruck 1,45,Sandwich + frite,,FOOD,Foodtruck 1,,,EUR,10.00 €,11.00 €,2,10.00%,20.00 €,2.00 €,22.00 €
7225,3181,A65T16E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,26,Bar 1,BAR,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,37,Retour Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,-0.83 €,-1.00 €,3,20.00%,-2.50 €,-0.50 €,-3.00 €
7226,3181,A65T16E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,26,Bar 1,BAR,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,3,20.00%,2.50 €,0.50 €,3.00 €
7227,3181,A65T16E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,26,Bar 1,BAR,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,27,Bud 45CL,,BEVERAGE,BIÈRES,,,EUR,5.42 €,6.50 €,3,20.00%,16.25 €,3.25 €,19.50 €
7228,3182,A59T182E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,1,CONTAINER 1,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,5,Eau,,BEVERAGE,BOISSON,,,EUR,1.90 €,2.00 €,1,5.50%,1.90 €,0.10 €,2.00 €
7229,3182,A59T182E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,1,CONTAINER 1,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,5,20.00%,4.17 €,0.83 €,5.00 €
7230,3182,A59T182E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,1,CONTAINER 1,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,41,Bud 33CL,,BEVERAGE,BIÈRES,,,EUR,5.42 €,6.50 €,2,20.00%,10.83 €,2.17 €,13.00 €
7231,3182,A59T182E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,1,CONTAINER 1,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,8,Fingers + Frites,,FOOD,FOOD Salé,,,EUR,7.73 €,8.50 €,2,10.00%,15.45 €,1.55 €,17.00 €
7232,3183,A35T219E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,3,102,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,580,Florian,Chanteau,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,2,20.00%,1.67 €,0.33 €,2.00 €
7233,3183,A35T219E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,3,102,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,580,Florian,Chanteau,27,Bud 45CL,,BEVERAGE,BIÈRES,,,EUR,5.42 €,6.50 €,1,20.00%,5.42 €,1.08 €,6.50 €
7234,3184,A49T25E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,9,Porte C,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,585,Manager,Porte C,2,Coca Cola,,BEVERAGE,BOISSON,,,EUR,3.18 €,3.50 €,1,10.00%,3.18 €,0.32 €,3.50 €
7235,3184,A49T25E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,9,Porte C,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,585,Manager,Porte C,3,Coca Cola Zéro,,BEVERAGE,BOISSON,,,EUR,3.18 €,3.50 €,1,10.00%,3.18 €,0.32 €,3.50 €
7236,3184,A49T25E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,9,Porte C,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,585,Manager,Porte C,32,Coca Cola cherry,,BEVERAGE,BOISSON,,,EUR,3.64 €,4.00 €,1,10.00%,3.64 €,0.36 €,4.00 €
7237,3184,A49T25E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,9,Porte C,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,585,Manager,Porte C,4,Fuze Tea,,BEVERAGE,BOISSON,,,EUR,3.64 €,4.00 €,1,10.00%,3.64 €,0.36 €,4.00 €
7238,3184,A49T25E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,9,Porte C,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,585,Manager,Porte C,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,8,20.00%,6.67 €,1.33 €,8.00 €
7239,3185,A48T33E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,2,CONTAINER 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,577,Manager,CONT 2,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,2,20.00%,1.67 €,0.33 €,2.00 €
7240,3185,A48T33E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,2,CONTAINER 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,577,Manager,CONT 2,5,Eau,,BEVERAGE,BOISSON,,,EUR,1.90 €,2.00 €,2,5.50%,3.79 €,0.21 €,4.00 €
7241,3185,A48T33E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,2,CONTAINER 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,577,Manager,CONT 2,8,Fingers + Frites,,FOOD,FOOD Salé,,,EUR,7.73 €,8.50 €,2,10.00%,15.45 €,1.55 €,17.00 €
7242,3186,A62T368E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,2,CONTAINER 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,577,Manager,CONT 2,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,2,20.00%,1.67 €,0.33 €,2.00 €
7243,3186,A62T368E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,2,CONTAINER 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,577,Manager,CONT 2,2,Coca Cola,,BEVERAGE,BOISSON,,,EUR,3.18 €,3.50 €,1,10.00%,3.18 €,0.32 €,3.50 €
7244,3186,A62T368E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,2,CONTAINER 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,577,Manager,CONT 2,41,Bud 33CL,,BEVERAGE,BIÈRES,,,EUR,5.42 €,6.50 €,1,20.00%,5.42 €,1.08 €,6.50 €
7245,3186,A62T368E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,2,CONTAINER 2,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,577,Manager,CONT 2,8,Fingers + Frites,,FOOD,FOOD Salé,,,EUR,7.73 €,8.50 €,2,10.00%,15.45 €,1.55 €,17.00 €
7246,3187,A40T237E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,6,111,FOOD,GENERAL_PUBLIC,Cash,573,Manager,111,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,1,20.00%,0.83 €,0.17 €,1.00 €
7247,3187,A40T237E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,6,111,FOOD,GENERAL_PUBLIC,Cash,573,Manager,111,4,Fuze Tea,,BEVERAGE,BOISSON,,,EUR,3.64 €,4.00 €,1,10.00%,3.64 €,0.36 €,4.00 €
7248,3188,A38T19E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,4,107,FOOD,GENERAL_PUBLIC,Cash,572,Manager,107,13,Bonbons,,FOOD,SNACK,,,EUR,3.33 €,4.00 €,1,20.00%,3.33 €,0.67 €,4.00 €
7249,3189,A65T18E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,26,Bar 1,BAR,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,37,Retour Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,-0.83 €,-1.00 €,2,20.00%,-1.67 €,-0.33 €,-2.00 €
7250,3189,A65T18E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,26,Bar 1,BAR,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,2,20.00%,1.67 €,0.33 €,2.00 €
7251,3189,A65T18E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,26,Bar 1,BAR,GENERAL_PUBLIC,CB VIVAWALLET,579,Guillaume,Filippetti,27,Bud 45CL,,BEVERAGE,BIÈRES,,,EUR,5.42 €,6.50 €,2,20.00%,10.83 €,2.17 €,13.00 €
7252,3190,A54T8E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,24,CONTAINER 3,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,591,Manager,CONT 3,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,1,20.00%,0.83 €,0.17 €,1.00 €
7253,3190,A54T8E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,24,CONTAINER 3,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,591,Manager,CONT 3,2,Coca Cola,,BEVERAGE,BOISSON,,,EUR,3.18 €,3.50 €,1,10.00%,3.18 €,0.32 €,3.50 €
7254,3190,A54T8E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,24,CONTAINER 3,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,591,Manager,CONT 3,26,Muffin,,FOOD,SNACK,,,EUR,3.79 €,4.00 €,1,5.50%,3.79 €,0.21 €,4.00 €
7255,3191,A31T344E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,6,111,FOOD,GENERAL_PUBLIC,Cash,573,Manager,111,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,4,20.00%,3.33 €,0.67 €,4.00 €
7256,3191,A31T344E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,6,111,FOOD,GENERAL_PUBLIC,Cash,573,Manager,111,27,Bud 45CL,,BEVERAGE,BIÈRES,,,EUR,5.42 €,6.50 €,4,20.00%,21.67 €,4.33 €,26.00 €
7257,3192,A25T227E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,6,111,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,573,Manager,111,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,1,20.00%,0.83 €,0.17 €,1.00 €
7258,3192,A25T227E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,6,111,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,573,Manager,111,5,Eau,,BEVERAGE,BOISSON,,,EUR,1.90 €,2.00 €,1,5.50%,1.90 €,0.10 €,2.00 €
7259,3192,A25T227E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,6,111,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,573,Manager,111,18,Sandwich Jambon,,FOOD,Snack froid,,,EUR,5.91 €,6.50 €,1,10.00%,5.91 €,0.59 €,6.50 €
7260,3193,A60T111E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,1,CONTAINER 1,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,576,Manager,CONT 1,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,2,20.00%,1.67 €,0.33 €,2.00 €
7261,3193,A60T111E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,1,CONTAINER 1,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,576,Manager,CONT 1,11,Frites,,FOOD,FOOD Salé,,,EUR,3.64 €,4.00 €,2,10.00%,7.27 €,0.73 €,8.00 €
7262,3193,A60T111E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,1,CONTAINER 1,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,576,Manager,CONT 1,27,Bud 45CL,,BEVERAGE,BIÈRES,,,EUR,5.42 €,6.50 €,2,20.00%,10.83 €,2.17 €,13.00 €
7263,3193,A60T111E2O1776173,22/08/26 18:58,0,0,,,BUVETTE,Interne,1,CONTAINER 1,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,576,Manager,CONT 1,22,Burger Pulled beef,,FOOD,FOOD Salé,,,EUR,10.91 €,12.00 €,2,10.00%,21.82 €,2.18 €,24.00 €
7264,3194,A103T25E2O1776173,22/08/26 18:59,0,0,,,BUVETTE,Interne,25,Foodtruck 1,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,596,Manager,Foodtruck 1,45,Sandwich + frite,,FOOD,Foodtruck 1,,,EUR,10.00 €,11.00 €,3,10.00%,30.00 €,3.00 €,33.00 €
7265,3195,A38T20E2O1776173,22/08/26 18:59,0,0,,,BUVETTE,Interne,4,107,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,572,Manager,107,36,Consigne,,REFUNDABLE_AND_DEPOSIT,Consigne,,,EUR,0.83 €,1.00 €,1,20.00%,0.83 €,0.17 €,1.00 €
7266,3195,A38T20E2O1776173,22/08/26 18:59,0,0,,,BUVETTE,Interne,4,107,FOOD,GENERAL_PUBLIC,CB VIVAWALLET,572,Manager,107,5,Eau,,BEVERAGE,BOISSON,,,EUR,1.90 €,2.00 €,1,5.50%,1.90 €,0.10 €,2.00 €
